Machine,Sub_Machine,.,Task_Description,Task_Code,Estimated_mins,Crew,Period_freq,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52
TTM 2,المغناطيس,23,التاكد من سلامة وسرعة حركة جميع بساتم المغناطيس,926,15,1,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TTM 2,المغناطيس,24,اتاكد من سلامة صداد بستم المغناطيس,927,15,1,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TTM 2,المغناطيس,25,التاكد من مستوى حجرة المغناطيس,928,15,1,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TTM 2,المغناطيس,26,تشحيم مجرى العربية,929,15,1,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TTM 2,اللحام,27,التاكد من سلامة حركة رولات اللحام (قبل و بعد ),935,15,1,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TTM 2,اللحام,28,تغير زيت جيربوكس رولات اللحام ( قبل و بعد ),936,45,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTM 2,اللحام,29,التاكد من مستوى الرولات المثبتة للقطعية اثناء اللحام,937,15,1,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TTM 2,اللحام,30,التاكد من التربيط الجيد و سلامة تروس اللحام,938,15,1,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TTM 2,اللحام,31,تزيت فتيل اللحام,939,15,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTM 2,اللحام,32,تشحيم كاتينة الرولات ( قبل و بعد ),940,15,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTM 2,اللحام,33,التاكد من سلامة سير الفتيل,941,15,1,12,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,
TTM 2,الطربيزة,34,تشحم الفتيل,945,15,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTM 2,الطربيزة,35,تغير زيت جيربوكس الإستربات,946,30,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTM 2,الطربيزة,36,التاكد من سلامة سيور الطربيزة,947,15,1,12,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
TTM 2,الطربيزة,37,تنظيف فرش الطربيزة,948,15,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTM 2,الويند أب,38,التاكد من سرعة بستم الميلر,955,15,1,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TTM 2,الويند أب,39,تشحيم دلايل السنترة,956,10,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTM 2,الويند أب,40,تغير زيت جيربوكس البوبينة,957,30,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTM 2,الويند أب,41,تشحيم كاتينة موتور البوبينة,958,15,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTM 2,الويند أب,42,الكشف على الرولات,959,15,1,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TTM 2,عام,43,الكشف على تهريبات الهاء و زيت الهواء,965,60,1,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TTM 2,عام,44,تشحيم جميع كراسى الماكيبة,966,30,1,26,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,
TTM ANGLE,عربة الليت أوف,1,الكشف على صدادات عربة البوبينات,800,25,1,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TTM ANGLE,عربة الليت أوف,2,تشحيم بلية سنترة عربة البوبينات,801,15,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTM ANGLE,عربة الليت أوف,3,التاكد من سرعة بستم عربة البوبينات,802,15,1,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TTM ANGLE,عربة الليت أوف,4,تشحيم بلية عربة البوبينات,803,20,1,12,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,
TTM ANGLE,عربة الليت أوف,5,تغير زيت جيربوكس موتور الفارغ,804,45,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTM ANGLE,عربة الليت أوف,7,تشحيم كاتينة موتور الفارغ,805,15,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTM ANGLE,عربة الليت أوف,8,تغير زيت جيربوكس موتور الليت أوف,806,45,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTM ANGLE,عربة الليت أوف,9,تغير زيت جيربوكس موتور الزوية,807,45,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTM ANGLE,عربة الليت أوف,10,تغير زيت جيربوكس موتورالويند أب,808,45,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTM ANGLE,المغناطيس,11,الكشف على بساتم المغناطيس,810,15,1,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TTM ANGLE,المغناطيس,12,تشحيم دليل الفيدنج,811,15,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTM ANGLE,المغناطيس,13,الكشف على رولات المغناطيس,812,15,1,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TTM ANGLE,المغناطيس,14,التاكد من سرعة بستم التغذية,813,15,1,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TTM ANGLE,المغناطيس,15,الكشف على صدادات بستم التغذية,814,25,1,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TTM ANGLE,المغناطيس,17,الكشف على جلب فتيل التغذية,815,30,1,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TTM ANGLE,المغناطيس,18,تشحيم كاتينة و فتيل التغذية,816,15,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTM ANGLE,المغناطيس,19,تغير زيت جيربوكس فتيل التغذية,817,30,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTM ANGLE,مجموعة السكينة,20,الكشف على بستم السكينة,820,15,1,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TTM ANGLE,مجموعة السكينة,21,التاكد من حالة الحصيرة و بستم الحصيرة,821,30,1,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TTM ANGLE,مجموعة السكينة,22,الكشف على حركة الرفاصات,822,20,1,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TTM ANGLE,مجموعة السكينة,23,التاكد من سلامة غطاء السيفتى للسكينة,823,15,1,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TTM ANGLE,اللحام,24,التاكد من سلامة تروس اللحام وملحقاتها,830,30,1,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TTM ANGLE,اللحام,25,التاكد من سلامة السير المسنن لموتور سير السبلاى,831,15,1,12,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,
TTM ANGLE,اللحام,26,التاكد من سلامة السير المسنن لموتور سير الدستشارج,832,15,1,12,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,
TTM ANGLE,الاستربات,27,الكشف على حالة سيور الاستربات,835,20,1,12,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
TTM ANGLE,الاستربات,28,التاكد من حالة التربينة,836,30,1,12,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
TTM ANGLE,الاستربات,29,الكشف على حالة الرولات,837,15,1,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TTM ANGLE,الاستربات,30,تشحيم بلى الكوشن,838,15,1,12,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,
TTM ANGLE,الاستربات,31,الكشف على حرية حركة السنترة,839,20,1,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TTM ANGLE,لف المنتج,32,الكشف على رولات البوبينات,845,20,1,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TTM ANGLE,لف المنتج,33,تغير زيت جيربوكس البوبينات,846,60,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTM ANGLE,لف المنتج,34,تغير زيت جيربوكس الصنية,847,60,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTM ANGLE,لف المنتج,35,التاكد من نظافة منطقة ترس الصنية,848,10,1,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TTM ANGLE,لف المنتج,36,الكشف على صدادات الصنية,849,25,1,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TTM ANGLE,عام,37,التفتيش علي تهريبات الهواء و زيت الهواء,855,40,1,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TTM ANGLE,عام,38,التاكد من مستوى زيت الهيدروليك,856,15,1,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TTM ANGLE,عام,39,تغير زيت الهيدروليك,857,30,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTM ANGLE,عام,40,تشحيم كل كراسى الماكينة,858,30,1,26,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,
TTM ANGLE,عام,41,النظافة العامة,859,45,1,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
Mood,,1,تغير زيت جيربوكس مواتير الإستربات,600,60,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mood,,2,تغير زيت جيربوكس مواتير الويند أب,601,45,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mood,,3,تغير زيت جيربوكس موتور المغناطيس,602,30,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mood,,4,الكشف على رولات الويند أب,603,20,1,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
Mood,,5,تشحيم كراسى الماكينة,604,30,1,26,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,
Mood,,7,النظافة العامة,605,30,1,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
Mood,,8,الكشف على تهريبات الهواء,606,30,1,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
Mood,,9,الكشف على حالة السيور,607,20,1,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
Fisher,,1,الكشف على منطقة الليت أوف,500,30,1,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
Fisher,,2,تغير زيت جيربوكس موتور الليت أوف,501,30,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fisher,,3,تشحيم السكينة,502,30,1,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
Fisher,,4,تغير زيت جيربوكس موتور السكينة,503,30,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fisher,,5,تغير زيت جيربوكس موتور الطربيزة,504,30,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fisher,,7,الكشف على رولات الويند أب,505,20,1,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
Fisher,,8,تشحيم جريدة المغناطيس,506,30,1,26,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,
Fisher,,9,تشحيم كراسى الماكينة,507,30,1,26,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,
Fisher,,10,النظافة العامة,508,30,1,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
Fisher,,11,الكشف على تهريبات الهواء,509,30,1,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
Fisher,,12,الكشف على حالة السيور,510,20,1,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
