Machine,Sub_Machine,.,Task_Description,Task_Code,Estimated_mins,Crew,Period_freq,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52
TRG 1,شربونات المواتير,1,الكشف و تنظيف شربونات المواتير,100,20,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TRG 1,فلاتر المواتير,2,تنظيف فلاتر المواتير,110,40,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TRG 1,ترامل البانل و المواتير,3,إعادة الربط على جميع ترامل البانل و المواتير,130,120,1 Elect,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 1,فرامل المواتير,4,ضبط فرامل المواتير,235,40,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TRG 1,الكونتكتورات,5,الكشف على الكونتكتورات,160,60,1 Elect,26,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 1,البانل,6,تنظيف البانل,140,45,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TRG 1,تكيف البانل,7,التاكد من عمل تكيف البانل,150,10,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TRG 1,السفتى,8,الكشف على السفتى,170,25,2 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TRG 1,الفوتوسيل,9,تنظيف و تاكيد تثبيت الفوتوسيل,180,30,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TRG 1,الليمتات و البروكسيمتى,10,تنظيف و تاكيد تثبيت الليمتات و البروكسيمتى,190,20,2 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TRG 1,الBackplan و كارتات الPLC,11,تنظيف الBackplan و كارتات الPLC,200,240,1 Elect,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 2,شربونات المواتير,1,الكشف و تنظيف شربونات المواتير,100,20,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TRG 2,فلاتر المواتير,2,تنظيف فلاتر المواتير,110,40,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TRG 2,ترامل البانل و المواتير,3,إعادة الربط على جميع ترامل البانل و المواتير,130,120,1 Elect,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 2,فرامل المواتير,4,ضبط فرامل المواتير,235,40,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TRG 2,الكونتكتورات,5,الكشف على الكونتكتورات,160,60,1 Elect,26,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 2,البانل,6,تنظيف البانل,140,45,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TRG 2,تكيف البانل,7,التاكد من عمل تكيف البانل,150,10,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TRG 2,السفتى,8,الكشف على السفتى,170,25,2 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TRG 2,الفوتوسيل,9,تنظيف و تاكيد تثبيت الفوتوسيل,180,30,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TRG 2,الليمتات و البروكسيمتى,10,تنظيف و تاكيد تثبيت الليمتات و البروكسيمتى,190,20,2 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TRG 2,الBackplan و كارتات الPLC,11,تنظيف الBackplan و كارتات الPLC,200,240,1 Elect,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 3,شربونات المواتير,1,الكشف و تنظيف شربونات المواتير,100,20,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TRG 3,فلاتر المواتير,2,تنظيف فلاتر المواتير,110,40,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TRG 3,ترامل البانل و المواتير,3,إعادة الربط على جميع ترامل البانل و المواتير,130,120,1 Elect,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 3,فرامل المواتير,4,ضبط فرامل المواتير,235,40,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TRG 3,الكونتكتورات,5,الكشف على الكونتكتورات,160,60,1 Elect,26,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 3,البانل,6,تنظيف البانل,140,45,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TRG 3,تكيف البانل,7,التاكد من عمل تكيف البانل,150,10,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TRG 3,السفتى,8,الكشف على السفتى,170,25,2 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TRG 3,الفوتوسيل,9,تنظيف و تاكيد تثبيت الفوتوسيل,180,30,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TRG 3,الليمتات و البروكسيمتى,10,تنظيف و تاكيد تثبيت الليمتات و البروكسيمتى,190,20,2 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TRG 3,الBackplan و كارتات الPLC,11,تنظيف الBackplan و كارتات الPLC,200,240,1 Elect,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 4,شربونات المواتير,1,الكشف و تنظيف شربونات المواتير,100,20,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TRG 4,فلاتر المواتير,2,تنظيف فلاتر المواتير,110,40,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TRG 4,ترامل البانل و المواتير,3,إعادة الربط على جميع ترامل البانل و المواتير,130,120,1 Elect,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 4,فرامل المواتير,4,ضبط فرامل المواتير,235,40,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TRG 4,الكونتكتورات,5,الكشف على الكونتكتورات,160,60,1 Elect,26,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 4,البانل,6,تنظيف البانل,140,45,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TRG 4,تكيف البانل,7,التاكد من عمل تكيف البانل,150,10,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TRG 4,السفتى,8,الكشف على السفتى,170,25,2 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TRG 4,الفوتوسيل,9,تنظيف و تاكيد تثبيت الفوتوسيل,180,30,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TRG 4,الليمتات و البروكسيمتى,10,تنظيف و تاكيد تثبيت الليمتات و البروكسيمتى,190,20,2 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TRG 4,الBackplan و كارتات الPLC,11,تنظيف الBackplan و كارتات الPLC,200,240,1 Elect,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 5,شربونات المواتير,1,الكشف و تنظيف شربونات المواتير,100,20,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TRG 5,فلاتر المواتير,2,تنظيف فلاتر المواتير,110,40,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TRG 5,ترامل البانل و المواتير,3,إعادة الربط على جميع ترامل البانل و المواتير,130,120,1 Elect,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 5,فرامل المواتير,4,ضبط فرامل المواتير,235,40,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TRG 5,الكونتكتورات,5,الكشف على الكونتكتورات,160,60,1 Elect,26,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 5,البانل,6,تنظيف البانل,140,45,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TRG 5,تكيف البانل,7,التاكد من عمل تكيف البانل,150,10,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TRG 5,السفتى,8,الكشف على السفتى,170,25,2 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TRG 5,الفوتوسيل,9,تنظيف و تاكيد تثبيت الفوتوسيل,180,30,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TRG 5,الليمتات و البروكسيمتى,10,تنظيف و تاكيد تثبيت الليمتات و البروكسيمتى,190,20,2 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,
TRG 5,الBackplan و كارتات الPLC,11,تنظيف الBackplan و كارتات الPLC,200,240,1 Elect,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 6,شربونات المواتير,1,الكشف و تنظيف شربونات المواتير,100,20,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,,
TRG 6,فلاتر المواتير,2,تنظيف فلاتر المواتير,110,40,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,,
TRG 6,ترامل البانل و المواتير,3,إعادة الربط على جميع ترامل البانل و المواتير,130,120,1 Elect,52,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 6,فرامل المواتير,4,ضبط فرامل المواتير,235,40,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,,
TRG 6,الكونتكترات,5,الكشف على الكونتكترات,160,60,1 Elect,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
TRG 6,البانل,6,تنظيف البانل,140,45,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,,
TRG 6,تكييف البانل,7,التاكد من عمل تكيف البانل,150,10,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,,
TRG 6,السفتي,8,الكشف على السفتي,170,25,2 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,,
TRG 6,الفوتوسيل,9,تنظيف و تاكيد تثبيت الفوتوسيل,180,30,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,,
TRG 6,الليميتات و البروكسيمتي,10,تنظيف و تاكيد تثبيت الليمتات و البروكسيمتى,190,20,2 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,,
TRG 6,PLC و Backplan,11,تنظيف الBackplan و كارتات الPLC,200,240,1 Elect,52,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 7,شربونات المواتير,1,الكشف و تنظيف شربونات المواتير,100,20,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,,
TRG 7,فلاتر المواتير,2,تنظيف فلاتر المواتير,110,40,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,,
TRG 7,ترامل البانل و المواتير,3,إعادة الربط على جميع ترامل البانل و المواتير,130,120,1 Elect,52,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 7,فرامل المواتير,4,ضبط فرامل المواتير,235,40,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,,
TRG 7,الكونتكترات,5,الكشف على الكونتكترات,160,60,1 Elect,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
TRG 7,البانل,6,تنظيف البانل,140,45,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,,
TRG 7,تكييف البانل,7,التاكد من عمل تكيف البانل,150,10,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,,
TRG 7,السفتي,8,الكشف على السفتي,170,25,2 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,,
TRG 7,الفوتوسيل,9,تنظيف و تاكيد تثبيت الفوتوسيل,180,30,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,,
TRG 7,الليميتات و البروكسيمتي,10,تنظيف و تاكيد تثبيت الليمتات و البروكسيمتى,190,20,2 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,,
TRG 7,PLC و Backplan,11,تنظيف الBackplan و كارتات الPLC,200,240,1 Elect,52,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 8,شربونات المواتير,1,الكشف و تنظيف شربونات المواتير,100,20,1 Elect,4,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,
TRG 8,فلاتر المواتير,2,تنظيف فلاتر المواتير,110,40,1 Elect,4,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,
TRG 8,ترامل البانل و المواتير,3,إعادة الربط على جميع ترامل البانل و المواتير,130,120,1 Elect,52,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 8,فرامل المواتير,4,ضبط فرامل المواتير,235,40,1 Elect,4,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,
TRG 8,الكونتكترات,5,الكشف على الكونتكترات,160,60,1 Elect,26,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 8,البانل,6,تنظيف البانل,140,45,1 Elect,4,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,
TRG 8,تكييف البانل,7,التاكد من عمل تكيف البانل,150,10,1 Elect,4,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,
TRG 8,السفتي,8,الكشف على السفتي,170,25,2 Elect,4,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,
TRG 8,الفوتوسيل,9,تنظيف و تاكيد تثبيت الفوتوسيل,180,30,1 Elect,4,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,
TRG 8,الليميتات و البروكسيمتي,10,تنظيف و تاكيد تثبيت الليمتات و البروكسيمتى,190,20,2 Elect,4,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,
TRG 8,PLC و Backplan,11,تنظيف الBackplan و كارتات الPLC,200,240,1 Elect,52,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 9,شربونات المواتير,1,الكشف و تنظيف شربونات المواتير,100,20,1 Elect,4,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,
TRG 9,فلاتر المواتير,2,تنظيف فلاتر المواتير,110,40,1 Elect,4,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,
TRG 9,ترامل البانل و المواتير,3,إعادة الربط على جميع ترامل البانل و المواتير,130,120,1 Elect,52,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 9,فرامل المواتير,4,ضبط فرامل المواتير,235,40,1 Elect,4,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,
TRG 9,الكونتكترات,5,الكشف على الكونتكترات,160,60,1 Elect,26,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 9,البانل,6,تنظيف البانل,140,45,1 Elect,4,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,
TRG 9,تكييف البانل,7,التاكد من عمل تكيف البانل,150,10,1 Elect,4,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,
TRG 9,السفتي,8,الكشف على السفتي,170,25,2 Elect,4,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,
TRG 9,الفوتوسيل,9,تنظيف و تاكيد تثبيت الفوتوسيل,180,30,1 Elect,4,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,
TRG 9,الليميتات و البروكسيمتي,10,تنظيف و تاكيد تثبيت الليمتات و البروكسيمتى,190,20,2 Elect,4,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,
TRG 9,PLC و Backplan,11,تنظيف الBackplan و كارتات الPLC,200,240,1 Elect,52,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 10,شربونات المواتير,1,الكشف و تنظيف شربونات المواتير,100,20,1 Elect,4,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,
TRG 10,فلاتر المواتير,2,تنظيف فلاتر المواتير,110,40,1 Elect,4,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,
TRG 10,ترامل البانل و المواتير,3,إعادة الربط على جميع ترامل البانل و المواتير,130,120,1 Elect,52,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 10,فرامل المواتير,4,ضبط فرامل المواتير,235,40,1 Elect,4,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,
TRG 10,الكونتكترات,5,الكشف على الكونتكترات,160,60,1 Elect,26,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 10,البانل,6,تنظيف البانل,140,45,1 Elect,4,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,
TRG 10,تكييف البانل,7,التاكد من عمل تكيف البانل,150,10,1 Elect,4,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,
TRG 10,السفتي,8,الكشف على السفتي,170,25,2 Elect,4,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,
TRG 10,الفوتوسيل,9,تنظيف و تاكيد تثبيت الفوتوسيل,180,30,1 Elect,4,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,
TRG 10,الليميتات و البروكسيمتي,10,تنظيف و تاكيد تثبيت الليمتات و البروكسيمتى,190,20,2 Elect,4,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,
TRG 10,PLC و Backplan,11,تنظيف الBackplan و كارتات الPLC,200,240,1 Elect,52,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 11,شربونات المواتير,1,الكشف و تنظيف شربونات المواتير,100,20,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,,
TRG 11,فلاتر المواتير,2,تنظيف فلاتر المواتير,110,40,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,,
TRG 11,ترامل البانل و المواتير,3,إعادة الربط على جميع ترامل البانل و المواتير,130,120,1 Elect,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 11,فرامل المواتير,4,ضبط فرامل المواتير,235,40,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,,
TRG 11,الكونتكترات,5,الكشف على الكونتكترات,160,60,1 Elect,26,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 11,البانل,6,تنظيف البانل,140,45,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,,
TRG 11,تكييف البانل,7,التاكد من عمل تكيف البانل,150,10,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,,
TRG 11,السفتي,8,الكشف على السفتي,170,25,2 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,,
TRG 11,الفوتوسيل,9,تنظيف و تاكيد تثبيت الفوتوسيل,180,30,1 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,,
TRG 11,الليميتات و البروكسيمتي,10,تنظيف و تاكيد تثبيت الليمتات و البروكسيمتى,190,20,2 Elect,4,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,,
TRG 11,PLC و Backplan,11,تنظيف الBackplan و كارتات الPLC,200,240,1 Elect,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 12,شربونات المواتير,1,الكشف و تنظيف شربونات المواتير,100,20,1 Elect,4,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,
TRG 12,فلاتر المواتير,2,تنظيف فلاتر المواتير,110,40,1 Elect,4,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,
TRG 12,ترامل البانل و المواتير,3,إعادة الربط على جميع ترامل البانل و المواتير,130,120,1 Elect,52,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 12,فرامل المواتير,4,ضبط فرامل المواتير,235,40,1 Elect,4,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,
TRG 12,الكونتكترات,5,الكشف على الكونتكترات,160,60,1 Elect,26,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,
TRG 12,البانل,6,تنظيف البانل,140,45,1 Elect,4,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,,,
